[INFO] [launch]: All log files can be found below /home/aidankwok/.ros/log/2026-04-28-22-07-03-094826-aidankwok-1815
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [1816]
[hover-2] [INFO] [1777428440.446726829] [hover]: z: 1.19m
[hover-2] [INFO] [1777428440.500934543] [hover]: z: 1.19m
[hover-2] [INFO] [1777428440.555179294] [hover]: z: 1.19m
[hover-2] [INFO] [1777428440.609336916] [hover]: z: 1.19m
[hover-2] [INFO] [1777428440.663244467] [hover]: z: 1.19m
[hover-2] [INFO] [1777428440.718846741] [hover]: z: 1.19m
[hover-2] [INFO] [1777428440.730434135] [hover]: z: 1.30m
[hover-2] [INFO] [1777428440.790348936] [hover]: z: 1.30m
[hover-2] [INFO] [1777428440.845226735] [hover]: z: 1.30m
[hover-2] [INFO] [1777428440.899646521] [hover]: z: 1.30m
[hover-2] [INFO] [1777428440.953756607] [hover]: z: 1.30m
[hover-2] [INFO] [1777428441.008199356] [hover]: z: 1.30m
[hover-2] [INFO] [1777428441.054265250] [hover]: z: 1.48m
[hover-2] [INFO] [1777428441.100709363] [hover]: z: 1.48m
[hover-2] [INFO] [1777428441.154959132] [hover]: z: 1.48m
[hover-2] [INFO] [1777428441.210691422] [hover]: z: 1.48m
[hover-2] [INFO] [1777428441.264594529] [hover]: z: 1.48m
[hover-2] [INFO] [1777428441.318867076] [hover]: z: 1.48m
[hover-2] [INFO] [1777428441.374172667] [hover]: z: 1.48m
[hover-2] [INFO] [1777428441.386291666] [hover]: z: 1.62m
[hover-2] [INFO] [1777428441.440770563] [hover]: z: 1.62m
[hover-2] [INFO] [1777428441.494865871] [hover]: z: 1.62m
[hover-2] [INFO] [1777428441.549621153] [hover]: z: 1.62m
[hover-2] [INFO] [1777428441.604039328] [hover]: z: 1.62m
[hover-2] [INFO] [1777428441.658527188] [hover]: z: 1.62m
[hover-2] [INFO] [1777428441.712949381] [hover]: z: 1.62m
[hover-2] [INFO] [1777428441.721013628] [hover]: z: 1.74m
[hover-2] [INFO] [1777428441.775391081] [hover]: z: 1.74m
[hover-2] [INFO] [1777428441.830066531] [hover]: z: 1.74m
[hover-2] [INFO] [1777428441.884614427] [hover]: z: 1.74m
[hover-2] [INFO] [1777428441.939117508] [hover]: z: 1.74m
[hover-2] [INFO] [1777428441.993969567] [hover]: z: 1.74m
[hover-2] [INFO] [1777428442.049220622] [hover]: z: 1.82m
[hover-2] [INFO] [1777428442.054081199] [hover]: z: 1.82m
[hover-2] [INFO] [1777428442.097636232] [hover]: z: 1.82m
[hover-2] [INFO] [1777428442.151637892] [hover]: z: 1.82m
[hover-2] [INFO] [1777428442.207697124] [hover]: z: 1.82m
[hover-2] [INFO] [1777428442.262560979] [hover]: z: 1.82m
[hover-2] [INFO] [1777428442.316944969] [hover]: z: 1.82m
[hover-2] [INFO] [1777428442.372689407] [hover]: z: 1.82m
[hover-2] [INFO] [1777428442.383721178] [hover]: z: 1.87m
[hover-2] [INFO] [1777428442.438433461] [hover]: z: 1.87m
[hover-2] [INFO] [1777428442.492785155] [hover]: z: 1.87m
[hover-2] [INFO] [1777428442.547008943] [hover]: z: 1.87m
[hover-2] [INFO] [1777428442.601322545] [hover]: z: 1.87m
[hover-2] [INFO] [1777428442.655434575] [hover]: z: 1.87m
[hover-2] [INFO] [1777428442.710174579] [hover]: z: 1.87m
[hover-2] [INFO] [1777428442.717275651] [hover]: z: 1.95m
[hover-2] [INFO] [1777428442.771927750] [hover]: z: 1.95m
[hover-2] [INFO] [1777428442.826598774] [hover]: z: 1.95m
[hover-2] [INFO] [1777428442.881056763] [hover]: z: 1.95m
[hover-2] [INFO] [1777428442.934966536] [hover]: z: 1.95m
[hover-2] [INFO] [1777428442.989741096] [hover]: z: 1.95m
[hover-2] [INFO] [1777428443.044195196] [hover]: z: 1.95m
[hover-2] [INFO] [1777428443.052054630] [hover]: z: 2.01m
[hover-2] [INFO] [1777428443.096028436] [hover]: z: 2.01m
[hover-2] [INFO] [1777428443.150505777] [hover]: z: 2.01m
[hover-2] [INFO] [1777428443.206051458] [hover]: z: 2.01m
[hover-2] [INFO] [1777428443.261183810] [hover]: z: 2.01m
[hover-2] [INFO] [1777428443.321286035] [hover]: z: 2.01m
[hover-2] [INFO] [1777428443.375409935] [hover]: z: 2.01m
[hover-2] [INFO] [1777428443.386983922] [hover]: z: 2.06m
[hover-2] [INFO] [1777428443.441331357] [hover]: z: 2.06m
[hover-2] [INFO] [1777428443.495445164] [hover]: z: 2.06m
[hover-2] [INFO] [1777428443.549388307] [hover]: z: 2.06m
[hover-2] [INFO] [1777428443.603364154] [hover]: z: 2.06m
[hover-2] [INFO] [1777428443.657571275] [hover]: z: 2.06m
[hover-2] [INFO] [1777428443.710673279] [hover]: z: 2.13m
[hover-2] [INFO] [1777428443.765272137] [hover]: z: 2.13m
[hover-2] [INFO] [1777428443.819388889] [hover]: z: 2.13m
[hover-2] [INFO] [1777428443.873861137] [hover]: z: 2.13m
[hover-2] [INFO] [1777428443.927962538] [hover]: z: 2.13m
[hover-2] [INFO] [1777428443.982531100] [hover]: z: 2.13m
[hover-2] [INFO] [1777428444.036840609] [hover]: z: 2.13m
[hover-2] [INFO] [1777428444.046464358] [hover]: z: 2.25m
[hover-2] [INFO] [1777428444.093307280] [hover]: z: 2.25m
[hover-2] [INFO] [1777428444.097862287] [hover]: Finished hold_position
[hover-2] [INFO] [1777428444.110973850] [hover]: Mode set to RTL
[hover-2] [INFO] [1777428444.114483108] [hover]: RTL engaged, letting FC handle return
[INFO] [hover-2]: process has finished cleanly [pid 1818]
[mavros_node-1] [INFO] [1777428445.129392374] [mavros.mission]: WP: mission received
[mavros_node-1] [INFO] [1777428450.128720771] [mavros.rallypoint]: RP: mission received
[mavros_node-1] [ERROR] [1777428453.276243958] [mavros.sys]: FCU: Potential Thrust Loss (1)
[mavros_node-1] [INFO] [1777428455.131935934] [mavros.geofence]: GF: mission received
