[INFO] [launch]: All log files can be found below /home/aidankwok/.ros/log/2026-05-01-20-59-52-121471-aidankwok-1195
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [1196]
[hover-2] [INFO] [1777683606.905607356] [hover]: ned z: 10.401898384094238
[hover-2] [INFO] [1777683606.959711770] [hover]: ned x: -0.393250972032547
[hover-2] [INFO] [1777683606.964282361] [hover]: ned y: -2.0132479667663574
[hover-2] [INFO] [1777683606.967656782] [hover]: ned z: 10.401898384094238
[hover-2] [INFO] [1777683606.998958278] [hover]: ned x: -0.4339616298675537
[hover-2] [INFO] [1777683607.003460463] [hover]: ned y: -2.250014305114746
[hover-2] [INFO] [1777683607.006731977] [hover]: ned z: 14.22993278503418
[hover-2] [INFO] [1777683607.061503161] [hover]: ned x: -0.4339616298675537
[hover-2] [INFO] [1777683607.067006574] [hover]: ned y: -2.250014305114746
[hover-2] [INFO] [1777683607.071728922] [hover]: ned z: 14.22993278503418
[hover-2] [INFO] [1777683607.126107333] [hover]: ned x: -0.4339616298675537
[hover-2] [INFO] [1777683607.129558623] [hover]: ned y: -2.250014305114746
[hover-2] [INFO] [1777683607.133826792] [hover]: ned z: 14.22993278503418
[hover-2] [INFO] [1777683607.188213962] [hover]: ned x: -0.4339616298675537
[hover-2] [INFO] [1777683607.191865175] [hover]: ned y: -2.250014305114746
[hover-2] [INFO] [1777683607.195098450] [hover]: ned z: 14.22993278503418
[hover-2] [INFO] [1777683607.250238166] [hover]: ned x: -0.4339616298675537
[hover-2] [INFO] [1777683607.254327393] [hover]: ned y: -2.250014305114746
[hover-2] [INFO] [1777683607.257607463] [hover]: ned z: 14.22993278503418
[hover-2] [INFO] [1777683607.312528256] [hover]: ned x: -0.4339616298675537
[hover-2] [INFO] [1777683607.316697370] [hover]: ned y: -2.250014305114746
[hover-2] [INFO] [1777683607.319844572] [hover]: ned z: 14.22993278503418
[hover-2] [INFO] [1777683607.344501040] [hover]: ned x: -0.5300779938697815
[hover-2] [INFO] [1777683607.348307530] [hover]: ned y: -2.561410427093506
[hover-2] [INFO] [1777683607.351600655] [hover]: ned z: 18.394060134887695
[hover-2] [INFO] [1777683607.405944122] [hover]: ned x: -0.5300779938697815
[hover-2] [INFO] [1777683607.409695945] [hover]: ned y: -2.561410427093506
[hover-2] [INFO] [1777683607.413601378] [hover]: ned z: 18.394060134887695
[hover-2] [INFO] [1777683607.467759829] [hover]: ned x: -0.5300779938697815
[hover-2] [INFO] [1777683607.471435931] [hover]: ned y: -2.561410427093506
[hover-2] [INFO] [1777683607.474498133] [hover]: ned z: 18.394060134887695
[hover-2] [INFO] [1777683607.528579270] [hover]: ned x: -0.5300779938697815
[hover-2] [INFO] [1777683607.531964820] [hover]: ned y: -2.561410427093506
[hover-2] [INFO] [1777683607.535136096] [hover]: ned z: 18.394060134887695
[hover-2] [INFO] [1777683607.589386712] [hover]: ned x: -0.5300779938697815
[hover-2] [INFO] [1777683607.593083462] [hover]: ned y: -2.561410427093506
[hover-2] [INFO] [1777683607.596034017] [hover]: ned z: 18.394060134887695
[hover-2] [INFO] [1777683607.651439082] [hover]: ned x: -0.5300779938697815
[hover-2] [INFO] [1777683607.655006241] [hover]: ned y: -2.561410427093506
[hover-2] [INFO] [1777683607.658835471] [hover]: ned z: 18.394060134887695
[hover-2] [INFO] [1777683607.664632139] [hover]: ned x: -0.774128258228302
[hover-2] [INFO] [1777683607.667650379] [hover]: ned y: -3.1462326049804688
[hover-2] [INFO] [1777683607.671431128] [hover]: ned z: 22.781686782836914
[hover-2] [INFO] [1777683607.707676415] [hover]: ned x: -0.774128258228302
[hover-2] [INFO] [1777683607.711567255] [hover]: ned y: -3.1462326049804688
[hover-2] [INFO] [1777683607.714882824] [hover]: ned z: 22.781686782836914
[hover-2] [INFO] [1777683607.769255958] [hover]: ned x: -0.774128258228302
[hover-2] [INFO] [1777683607.772660619] [hover]: ned y: -3.1462326049804688
[hover-2] [INFO] [1777683607.775572675] [hover]: ned z: 22.781686782836914
[hover-2] [INFO] [1777683607.829915457] [hover]: ned x: -0.774128258228302
[hover-2] [INFO] [1777683607.833418524] [hover]: ned y: -3.1462326049804688
[hover-2] [INFO] [1777683607.836875166] [hover]: ned z: 22.781686782836914
[hover-2] [INFO] [1777683607.892427710] [hover]: ned x: -0.774128258228302
[hover-2] [INFO] [1777683607.896381253] [hover]: ned y: -3.1462326049804688
[hover-2] [INFO] [1777683607.899579935] [hover]: ned z: 22.781686782836914
[hover-2] [INFO] [1777683607.953769219] [hover]: ned x: -0.774128258228302
[hover-2] [INFO] [1777683607.956994901] [hover]: ned y: -3.1462326049804688
[hover-2] [INFO] [1777683607.960009085] [hover]: ned z: 22.781686782836914
[hover-2] [INFO] [1777683607.995988523] [hover]: ned x: -1.094006061553955
[hover-2] [INFO] [1777683607.999592997] [hover]: ned y: -3.771310567855835
[hover-2] [INFO] [1777683608.003320950] [hover]: ned z: 27.271648406982422
[hover-2] [INFO] [1777683608.058463000] [hover]: ned x: -1.094006061553955
[hover-2] [INFO] [1777683608.063400864] [hover]: ned y: -3.771310567855835
[hover-2] [INFO] [1777683608.067707125] [hover]: ned z: 27.271648406982422
[hover-2] [INFO] [1777683608.122853360] [hover]: ned x: -1.094006061553955
[hover-2] [INFO] [1777683608.127459765] [hover]: ned y: -3.771310567855835
[hover-2] [INFO] [1777683608.131360550] [hover]: ned z: 27.271648406982422
[hover-2] [INFO] [1777683608.185584592] [hover]: ned x: -1.094006061553955
[hover-2] [INFO] [1777683608.188566777] [hover]: ned y: -3.771310567855835
[hover-2] [INFO] [1777683608.191769441] [hover]: ned z: 27.271648406982422
[hover-2] [INFO] [1777683608.245837708] [hover]: ned x: -1.094006061553955
[hover-2] [INFO] [1777683608.248717005] [hover]: ned y: -3.771310567855835
[hover-2] [INFO] [1777683608.252180702] [hover]: ned z: 27.271648406982422
[hover-2] [INFO] [1777683608.306569188] [hover]: ned x: -1.094006061553955
[hover-2] [INFO] [1777683608.309718093] [hover]: ned y: -3.771310567855835
[hover-2] [INFO] [1777683608.314634142] [hover]: ned z: 27.271648406982422
[hover-2] [INFO] [1777683608.341759987] [hover]: ned x: -1.3974955081939697
[hover-2] [INFO] [1777683608.346055934] [hover]: ned y: -4.227811813354492
[hover-2] [INFO] [1777683608.349506835] [hover]: ned z: 31.67251205444336
[hover-2] [INFO] [1777683608.406051145] [hover]: ned x: -1.3974955081939697
[hover-2] [INFO] [1777683608.409870930] [hover]: ned y: -4.227811813354492
[hover-2] [INFO] [1777683608.413519662] [hover]: ned z: 31.67251205444336
[hover-2] [INFO] [1777683608.467776427] [hover]: ned x: -1.3974955081939697
[hover-2] [INFO] [1777683608.471807506] [hover]: ned y: -4.227811813354492
[hover-2] [INFO] [1777683608.475482812] [hover]: ned z: 31.67251205444336
[hover-2] [INFO] [1777683608.529699485] [hover]: ned x: -1.3974955081939697
[hover-2] [INFO] [1777683608.533456289] [hover]: ned y: -4.227811813354492
[hover-2] [INFO] [1777683608.537270204] [hover]: ned z: 31.67251205444336
[hover-2] [INFO] [1777683608.591642894] [hover]: ned x: -1.3974955081939697
[hover-2] [INFO] [1777683608.595312477] [hover]: ned y: -4.227811813354492
[hover-2] [INFO] [1777683608.598675398] [hover]: ned z: 31.67251205444336
[hover-2] [INFO] [1777683608.652945200] [hover]: ned x: -1.3974955081939697
[hover-2] [INFO] [1777683608.657122203] [hover]: ned y: -4.227811813354492
[hover-2] [INFO] [1777683608.661325835] [hover]: ned z: 31.67251205444336
[hover-2] [INFO] [1777683608.666668417] [hover]: ned x: -1.6375706195831299
[hover-2] [INFO] [1777683608.669946875] [hover]: ned y: -4.531672477722168
[hover-2] [INFO] [1777683608.672998874] [hover]: ned z: 35.713260650634766
[hover-2] [INFO] [1777683608.704881679] [hover]: ned x: -1.6375706195831299
[hover-2] [INFO] [1777683608.708824537] [hover]: ned y: -4.531672477722168
[hover-2] [INFO] [1777683608.712628267] [hover]: ned z: 35.713260650634766
[hover-2] [INFO] [1777683608.766950993] [hover]: ned x: -1.6375706195831299
[hover-2] [INFO] [1777683608.771182163] [hover]: ned y: -4.531672477722168
[hover-2] [INFO] [1777683608.774500232] [hover]: ned z: 35.713260650634766
[hover-2] [INFO] [1777683608.828732868] [hover]: ned x: -1.6375706195831299
[hover-2] [INFO] [1777683608.834083245] [hover]: ned y: -4.531672477722168
[hover-2] [INFO] [1777683608.837489684] [hover]: ned z: 35.713260650634766
[hover-2] [INFO] [1777683608.893127561] [hover]: ned x: -1.6375706195831299
[hover-2] [INFO] [1777683608.896651924] [hover]: ned y: -4.531672477722168
[hover-2] [INFO] [1777683608.899671701] [hover]: ned z: 35.713260650634766
[hover-2] [INFO] [1777683608.954100297] [hover]: ned x: -1.6375706195831299
[hover-2] [INFO] [1777683608.958503686] [hover]: ned y: -4.531672477722168
[hover-2] [INFO] [1777683608.962881927] [hover]: ned z: 35.713260650634766
[hover-2] [INFO] [1777683608.991598031] [hover]: ned x: -1.791040062904358
[hover-2] [INFO] [1777683608.995828515] [hover]: ned y: -4.72376012802124
[hover-2] [INFO] [1777683608.998898810] [hover]: ned z: 39.13923645019531
[hover-2] [INFO] [1777683609.053014391] [hover]: ned x: -1.791040062904358
[hover-2] [INFO] [1777683609.056980452] [hover]: ned y: -4.72376012802124
[hover-2] [INFO] [1777683609.060777349] [hover]: ned z: 39.13923645019531
[hover-2] [INFO] [1777683609.115264426] [hover]: ned x: -1.791040062904358
[hover-2] [INFO] [1777683609.118468182] [hover]: ned y: -4.72376012802124
[hover-2] [INFO] [1777683609.121629124] [hover]: ned z: 39.13923645019531
[hover-2] [INFO] [1777683609.175721391] [hover]: ned x: -1.791040062904358
[hover-2] [INFO] [1777683609.179843858] [hover]: ned y: -4.72376012802124
[hover-2] [INFO] [1777683609.183653421] [hover]: ned z: 39.13923645019531
[hover-2] [INFO] [1777683609.237652189] [hover]: ned x: -1.791040062904358
[hover-2] [INFO] [1777683609.240691318] [hover]: ned y: -4.72376012802124
[hover-2] [INFO] [1777683609.243593763] [hover]: ned z: 39.13923645019531
[hover-2] [INFO] [1777683609.298101895] [hover]: ned x: -1.791040062904358
[hover-2] [INFO] [1777683609.302393008] [hover]: ned y: -4.72376012802124
[hover-2] [INFO] [1777683609.307413890] [hover]: ned z: 39.13923645019531
[hover-2] [INFO] [1777683609.323303005] [hover]: ned x: -1.8568652868270874
[hover-2] [INFO] [1777683609.326649093] [hover]: ned y: -4.86982536315918
[hover-2] [INFO] [1777683609.330072235] [hover]: ned z: 41.78680419921875
[hover-2] [INFO] [1777683609.384344574] [hover]: ned x: -1.8568652868270874
[hover-2] [INFO] [1777683609.388527670] [hover]: ned y: -4.86982536315918
[hover-2] [INFO] [1777683609.392156495] [hover]: ned z: 41.78680419921875
[hover-2] [INFO] [1777683609.446339705] [hover]: ned x: -1.8568652868270874
[hover-2] [INFO] [1777683609.449487980] [hover]: ned y: -4.86982536315918
[hover-2] [INFO] [1777683609.453143398] [hover]: ned z: 41.78680419921875
[hover-2] [INFO] [1777683609.507292849] [hover]: ned x: -1.8568652868270874
[hover-2] [INFO] [1777683609.510413958] [hover]: ned y: -4.86982536315918
[hover-2] [INFO] [1777683609.513261071] [hover]: ned z: 41.78680419921875
[hover-2] [INFO] [1777683609.567584186] [hover]: ned x: -1.8568652868270874
[hover-2] [INFO] [1777683609.571607525] [hover]: ned y: -4.86982536315918
[hover-2] [INFO] [1777683609.574735152] [hover]: ned z: 41.78680419921875
[hover-2] [INFO] [1777683609.629014232] [hover]: ned x: -1.8568652868270874
[hover-2] [INFO] [1777683609.633327178] [hover]: ned y: -4.86982536315918
[hover-2] [INFO] [1777683609.636334085] [hover]: ned z: 41.78680419921875
[hover-2] [INFO] [1777683609.657232138] [hover]: ned x: -1.8488281965255737
[hover-2] [INFO] [1777683609.660134823] [hover]: ned y: -4.979952335357666
[hover-2] [INFO] [1777683609.663522022] [hover]: ned z: 43.611968994140625
[hover-2] [INFO] [1777683609.703275283] [hover]: ned x: -1.8488281965255737
[hover-2] [INFO] [1777683609.707019384] [hover]: ned y: -4.979952335357666
[hover-2] [INFO] [1777683609.710863799] [hover]: ned z: 43.611968994140625
[hover-2] [INFO] [1777683609.765153156] [hover]: ned x: -1.8488281965255737
[hover-2] [INFO] [1777683609.769187476] [hover]: ned y: -4.979952335357666
[hover-2] [INFO] [1777683609.772637562] [hover]: ned z: 43.611968994140625
[hover-2] [INFO] [1777683609.826888494] [hover]: ned x: -1.8488281965255737
[hover-2] [INFO] [1777683609.830514912] [hover]: ned y: -4.979952335357666
[hover-2] [INFO] [1777683609.833557133] [hover]: ned z: 43.611968994140625
[hover-2] [INFO] [1777683609.887740824] [hover]: ned x: -1.8488281965255737
[hover-2] [INFO] [1777683609.890883822] [hover]: ned y: -4.979952335357666
[hover-2] [INFO] [1777683609.894091578] [hover]: ned z: 43.611968994140625
[hover-2] [INFO] [1777683609.948269307] [hover]: ned x: -1.8488281965255737
[hover-2] [INFO] [1777683609.951530229] [hover]: ned y: -4.979952335357666
[hover-2] [INFO] [1777683609.954563432] [hover]: ned z: 43.611968994140625
[hover-2] [INFO] [1777683609.988643394] [hover]: ned x: -1.8643230199813843
[hover-2] [INFO] [1777683609.991713596] [hover]: ned y: -5.041811943054199
[hover-2] [INFO] [1777683609.994524505] [hover]: ned z: 44.80764389038086
[hover-2] [INFO] [1777683610.048729808] [hover]: ned x: -1.8643230199813843
[hover-2] [INFO] [1777683610.051801158] [hover]: ned y: -5.041811943054199
[hover-2] [INFO] [1777683610.054639956] [hover]: ned z: 44.80764389038086
[hover-2] [INFO] [1777683610.108695483] [hover]: ned x: -1.8643230199813843
[hover-2] [INFO] [1777683610.112111792] [hover]: ned y: -5.041811943054199
[hover-2] [INFO] [1777683610.115191513] [hover]: ned z: 44.80764389038086
[hover-2] [INFO] [1777683610.169769015] [hover]: ned x: -1.8643230199813843
[hover-2] [INFO] [1777683610.173100177] [hover]: ned y: -5.041811943054199
[hover-2] [INFO] [1777683610.176061788] [hover]: ned z: 44.80764389038086
[hover-2] [INFO] [1777683610.230151629] [hover]: ned x: -1.8643230199813843
[hover-2] [INFO] [1777683610.233780324] [hover]: ned y: -5.041811943054199
[hover-2] [INFO] [1777683610.236807194] [hover]: ned z: 44.80764389038086
[hover-2] [INFO] [1777683610.291266512] [hover]: ned x: -1.8643230199813843
[hover-2] [INFO] [1777683610.294350362] [hover]: ned y: -5.041811943054199
[hover-2] [INFO] [1777683610.297770004] [hover]: ned z: 44.80764389038086
[hover-2] [INFO] [1777683610.320620811] [hover]: ned x: -2.036911964416504
[hover-2] [INFO] [1777683610.325128180] [hover]: ned y: -5.072348117828369
[hover-2] [INFO] [1777683610.328829134] [hover]: ned z: 45.46571731567383
[hover-2] [INFO] [1777683610.383487727] [hover]: ned x: -2.036911964416504
[hover-2] [INFO] [1777683610.386740816] [hover]: ned y: -5.072348117828369
[hover-2] [INFO] [1777683610.391786086] [hover]: ned z: 45.46571731567383
[hover-2] [INFO] [1777683610.446591474] [hover]: ned x: -2.036911964416504
[hover-2] [INFO] [1777683610.451216620] [hover]: ned y: -5.072348117828369
[hover-2] [INFO] [1777683610.454801575] [hover]: ned z: 45.46571731567383
[hover-2] [INFO] [1777683610.508750918] [hover]: ned x: -2.036911964416504
[hover-2] [INFO] [1777683610.511935860] [hover]: ned y: -5.072348117828369
[hover-2] [INFO] [1777683610.514845897] [hover]: ned z: 45.46571731567383
[hover-2] [INFO] [1777683610.569008460] [hover]: ned x: -2.036911964416504
[hover-2] [INFO] [1777683610.572090477] [hover]: ned y: -5.072348117828369
[hover-2] [INFO] [1777683610.574974922] [hover]: ned z: 45.46571731567383
[hover-2] [INFO] [1777683610.629537591] [hover]: ned x: -2.036911964416504
[hover-2] [INFO] [1777683610.632734403] [hover]: ned y: -5.072348117828369
[hover-2] [INFO] [1777683610.635880919] [hover]: ned z: 45.46571731567383
[hover-2] [INFO] [1777683610.652232770] [hover]: ned x: -2.3871054649353027
[hover-2] [INFO] [1777683610.655356582] [hover]: ned y: -5.1828179359436035
[hover-2] [INFO] [1777683610.658743281] [hover]: ned z: 45.713722229003906
[hover-2] [INFO] [1777683610.700472406] [hover]: ned x: -2.3871054649353027
[hover-2] [INFO] [1777683610.704082472] [hover]: ned y: -5.1828179359436035
[hover-2] [INFO] [1777683610.707627872] [hover]: ned z: 45.713722229003906
[hover-2] [INFO] [1777683610.762003636] [hover]: ned x: -2.3871054649353027
[hover-2] [INFO] [1777683610.765693886] [hover]: ned y: -5.1828179359436035
[hover-2] [INFO] [1777683610.768750903] [hover]: ned z: 45.713722229003906
[hover-2] [INFO] [1777683610.823379886] [hover]: ned x: -2.3871054649353027
[hover-2] [INFO] [1777683610.826643604] [hover]: ned y: -5.1828179359436035
[hover-2] [INFO] [1777683610.829860434] [hover]: ned z: 45.713722229003906
[hover-2] [INFO] [1777683610.883817518] [hover]: ned x: -2.3871054649353027
[hover-2] [INFO] [1777683610.887008237] [hover]: ned y: -5.1828179359436035
[hover-2] [INFO] [1777683610.890155235] [hover]: ned z: 45.713722229003906
[hover-2] [INFO] [1777683610.944257261] [hover]: ned x: -2.3871054649353027
[hover-2] [INFO] [1777683610.947322537] [hover]: ned y: -5.1828179359436035
[hover-2] [INFO] [1777683610.950287593] [hover]: ned z: 45.713722229003906
[hover-2] [INFO] [1777683610.984193613] [hover]: ned x: -2.7214903831481934
[hover-2] [INFO] [1777683610.987925529] [hover]: ned y: -5.357423305511475
[hover-2] [INFO] [1777683610.991044934] [hover]: ned z: 45.67073059082031
[hover-2] [INFO] [1777683611.045197590] [hover]: ned x: -2.7214903831481934
[hover-2] [INFO] [1777683611.048767471] [hover]: ned y: -5.357423305511475
[hover-2] [INFO] [1777683611.053321081] [hover]: ned z: 45.67073059082031
[hover-2] [INFO] [1777683611.107441348] [hover]: ned x: -2.7214903831481934
[hover-2] [INFO] [1777683611.111597703] [hover]: ned y: -5.357423305511475
[hover-2] [INFO] [1777683611.114476741] [hover]: ned z: 45.67073059082031
[hover-2] [INFO] [1777683611.168607008] [hover]: ned x: -2.7214903831481934
[hover-2] [INFO] [1777683611.172815733] [hover]: ned y: -5.357423305511475
[hover-2] [INFO] [1777683611.176185394] [hover]: ned z: 45.67073059082031
[hover-2] [INFO] [1777683611.230274514] [hover]: ned x: -2.7214903831481934
[hover-2] [INFO] [1777683611.233324475] [hover]: ned y: -5.357423305511475
[hover-2] [INFO] [1777683611.236421603] [hover]: ned z: 45.67073059082031
[hover-2] [INFO] [1777683611.290643888] [hover]: ned x: -2.7214903831481934
[hover-2] [INFO] [1777683611.293961179] [hover]: ned y: -5.357423305511475
[hover-2] [INFO] [1777683611.298452142] [hover]: ned z: 45.67073059082031
[hover-2] [INFO] [1777683611.318571038] [hover]: ned x: -3.0569512844085693
[hover-2] [INFO] [1777683611.321746313] [hover]: ned y: -5.534244537353516
[hover-2] [INFO] [1777683611.324563537] [hover]: ned z: 45.43405532836914
[hover-2] [INFO] [1777683611.379371425] [hover]: ned x: -3.0569512844085693
[hover-2] [INFO] [1777683611.383150452] [hover]: ned y: -5.534244537353516
[hover-2] [INFO] [1777683611.385971546] [hover]: ned z: 45.43405532836914
[hover-2] [INFO] [1777683611.440232293] [hover]: ned x: -3.0569512844085693
[hover-2] [INFO] [1777683611.443638602] [hover]: ned y: -5.534244537353516
[hover-2] [INFO] [1777683611.447166521] [hover]: ned z: 45.43405532836914
[hover-2] [INFO] [1777683611.501461119] [hover]: ned x: -3.0569512844085693
[hover-2] [INFO] [1777683611.504400656] [hover]: ned y: -5.534244537353516
[hover-2] [INFO] [1777683611.507561894] [hover]: ned z: 45.43405532836914
[hover-2] [INFO] [1777683611.561894029] [hover]: ned x: -3.0569512844085693
[hover-2] [INFO] [1777683611.564763567] [hover]: ned y: -5.534244537353516
[hover-2] [INFO] [1777683611.567802751] [hover]: ned z: 45.43405532836914
[hover-2] [INFO] [1777683611.621997906] [hover]: ned x: -3.0569512844085693
[hover-2] [INFO] [1777683611.625712878] [hover]: ned y: -5.534244537353516
[hover-2] [INFO] [1777683611.628806691] [hover]: ned z: 45.43405532836914
[hover-2] [INFO] [1777683611.649937612] [hover]: ned x: -3.4414920806884766
[hover-2] [INFO] [1777683611.653400458] [hover]: ned y: -5.722898483276367
[hover-2] [INFO] [1777683611.656538715] [hover]: ned z: 45.039878845214844
[hover-2] [INFO] [1777683611.698045917] [hover]: ned x: -3.4414920806884766
[hover-2] [INFO] [1777683611.702157032] [hover]: ned y: -5.722898483276367
[hover-2] [INFO] [1777683611.706216352] [hover]: ned z: 45.039878845214844
[hover-2] [INFO] [1777683611.760573320] [hover]: ned x: -3.4414920806884766
[hover-2] [INFO] [1777683611.764242570] [hover]: ned y: -5.722898483276367
[hover-2] [INFO] [1777683611.767318976] [hover]: ned z: 45.039878845214844
[hover-2] [INFO] [1777683611.821437521] [hover]: ned x: -3.4414920806884766
[hover-2] [INFO] [1777683611.824299633] [hover]: ned y: -5.722898483276367
[hover-2] [INFO] [1777683611.829251645] [hover]: ned z: 45.039878845214844
[hover-2] [INFO] [1777683611.883874183] [hover]: ned x: -3.4414920806884766
[hover-2] [INFO] [1777683611.887009348] [hover]: ned y: -5.722898483276367
[hover-2] [INFO] [1777683611.890342936] [hover]: ned z: 45.039878845214844
[hover-2] [INFO] [1777683611.945022362] [hover]: ned x: -3.4414920806884766
[hover-2] [INFO] [1777683611.949232051] [hover]: ned y: -5.722898483276367
[hover-2] [INFO] [1777683611.952490695] [hover]: ned z: 45.039878845214844
[hover-2] [INFO] [1777683611.983039479] [hover]: ned x: -3.9340946674346924
[hover-2] [INFO] [1777683611.986344401] [hover]: ned y: -5.877170085906982
[hover-2] [INFO] [1777683611.989924374] [hover]: ned z: 44.747581481933594
[hover-2] [INFO] [1777683612.044028845] [hover]: ned x: -3.9340946674346924
[hover-2] [INFO] [1777683612.048161812] [hover]: ned y: -5.877170085906982
[hover-2] [INFO] [1777683612.051200848] [hover]: ned z: 44.747581481933594
[hover-2] [INFO] [1777683612.105438077] [hover]: ned x: -3.9340946674346924
[hover-2] [INFO] [1777683612.108438558] [hover]: ned y: -5.877170085906982
[hover-2] [INFO] [1777683612.112341120] [hover]: ned z: 44.747581481933594
[hover-2] [INFO] [1777683612.166593756] [hover]: ned x: -3.9340946674346924
[hover-2] [INFO] [1777683612.170243173] [hover]: ned y: -5.877170085906982
[hover-2] [INFO] [1777683612.173377486] [hover]: ned z: 44.747581481933594
[hover-2] [INFO] [1777683612.227519531] [hover]: ned x: -3.9340946674346924
[hover-2] [INFO] [1777683612.231152115] [hover]: ned y: -5.877170085906982
[hover-2] [INFO] [1777683612.234219817] [hover]: ned z: 44.747581481933594
[hover-2] [INFO] [1777683612.288682265] [hover]: ned x: -3.9340946674346924
[hover-2] [INFO] [1777683612.292202869] [hover]: ned y: -5.877170085906982
[hover-2] [INFO] [1777683612.295754214] [hover]: ned z: 44.747581481933594
[hover-2] [INFO] [1777683612.314499349] [hover]: ned x: -4.58961296081543
[hover-2] [INFO] [1777683612.318088027] [hover]: ned y: -6.059950351715088
[hover-2] [INFO] [1777683612.321472003] [hover]: ned z: 44.676815032958984
[hover-2] [INFO] [1777683612.376098338] [hover]: ned x: -4.58961296081543
[hover-2] [INFO] [1777683612.379108152] [hover]: ned y: -6.059950351715088
[hover-2] [INFO] [1777683612.382233650] [hover]: ned z: 44.676815032958984
[hover-2] [INFO] [1777683612.436254752] [hover]: ned x: -4.58961296081543
[hover-2] [INFO] [1777683612.439607136] [hover]: ned y: -6.059950351715088
[hover-2] [INFO] [1777683612.442726115] [hover]: ned z: 44.676815032958984
[hover-2] [INFO] [1777683612.496942548] [hover]: ned x: -4.58961296081543
[hover-2] [INFO] [1777683612.500420875] [hover]: ned y: -6.059950351715088
[hover-2] [INFO] [1777683612.503361356] [hover]: ned z: 44.676815032958984
[hover-2] [INFO] [1777683612.557542456] [hover]: ned x: -4.58961296081543
[hover-2] [INFO] [1777683612.561326279] [hover]: ned y: -6.059950351715088
[hover-2] [INFO] [1777683612.564443388] [hover]: ned z: 44.676815032958984
[hover-2] [INFO] [1777683612.619112019] [hover]: ned x: -4.58961296081543
[hover-2] [INFO] [1777683612.622378885] [hover]: ned y: -6.059950351715088
[hover-2] [INFO] [1777683612.625254664] [hover]: ned z: 44.676815032958984
[hover-2] [INFO] [1777683612.645424208] [hover]: ned x: -5.378085613250732
[hover-2] [INFO] [1777683612.648883850] [hover]: ned y: -6.439646244049072
[hover-2] [INFO] [1777683612.652289252] [hover]: ned z: 44.68608856201172
[hover-2] [INFO] [1777683612.695880966] [hover]: ned x: -5.378085613250732
[hover-2] [INFO] [1777683612.699231201] [hover]: ned y: -6.439646244049072
[hover-2] [INFO] [1777683612.703490555] [hover]: ned z: 44.68608856201172
[hover-2] [INFO] [1777683612.757882449] [hover]: ned x: -5.378085613250732
[hover-2] [INFO] [1777683612.761434793] [hover]: ned y: -6.439646244049072
[hover-2] [INFO] [1777683612.764301517] [hover]: ned z: 44.68608856201172
[hover-2] [INFO] [1777683612.818616800] [hover]: ned x: -5.378085613250732
[hover-2] [INFO] [1777683612.822011313] [hover]: ned y: -6.439646244049072
[hover-2] [INFO] [1777683612.825978504] [hover]: ned z: 44.68608856201172
[hover-2] [INFO] [1777683612.880359101] [hover]: ned x: -5.378085613250732
[hover-2] [INFO] [1777683612.884078870] [hover]: ned y: -6.439646244049072
[hover-2] [INFO] [1777683612.887756027] [hover]: ned z: 44.68608856201172
[hover-2] [INFO] [1777683612.942298993] [hover]: ned x: -5.378085613250732
[hover-2] [INFO] [1777683612.946873176] [hover]: ned y: -6.439646244049072
[hover-2] [INFO] [1777683612.950154117] [hover]: ned z: 44.68608856201172
[hover-2] [INFO] [1777683612.977831696] [hover]: ned x: -6.167473793029785
[hover-2] [INFO] [1777683612.982436046] [hover]: ned y: -6.931678771972656
[hover-2] [INFO] [1777683612.985628691] [hover]: ned z: 44.63551712036133
[hover-2] [INFO] [1777683613.039732255] [hover]: ned x: -6.167473793029785
[hover-2] [INFO] [1777683613.043029973] [hover]: ned y: -6.931678771972656
[hover-2] [INFO] [1777683613.046271358] [hover]: ned z: 44.63551712036133
[hover-2] [INFO] [1777683613.100558216] [hover]: ned x: -6.167473793029785
[hover-2] [INFO] [1777683613.104290947] [hover]: ned y: -6.931678771972656
[hover-2] [INFO] [1777683613.107905810] [hover]: ned z: 44.63551712036133
[hover-2] [INFO] [1777683613.162059484] [hover]: ned x: -6.167473793029785
[hover-2] [INFO] [1777683613.165369794] [hover]: ned y: -6.931678771972656
[hover-2] [INFO] [1777683613.168581273] [hover]: ned z: 44.63551712036133
[hover-2] [INFO] [1777683613.222807298] [hover]: ned x: -6.167473793029785
[hover-2] [INFO] [1777683613.226265681] [hover]: ned y: -6.931678771972656
[hover-2] [INFO] [1777683613.229728471] [hover]: ned z: 44.63551712036133
[hover-2] [INFO] [1777683613.284090068] [hover]: ned x: -6.167473793029785
[hover-2] [INFO] [1777683613.288241257] [hover]: ned y: -6.931678771972656
[hover-2] [INFO] [1777683613.293201714] [hover]: ned z: 44.63551712036133
[hover-2] [INFO] [1777683613.311434263] [hover]: ned x: -6.880378246307373
[hover-2] [INFO] [1777683613.314527428] [hover]: ned y: -7.350656986236572
[hover-2] [INFO] [1777683613.318032273] [hover]: ned z: 44.56290054321289
[hover-2] [INFO] [1777683613.372299428] [hover]: ned x: -6.880378246307373
[hover-2] [INFO] [1777683613.376121750] [hover]: ned y: -7.350656986236572
[hover-2] [INFO] [1777683613.379515356] [hover]: ned z: 44.56290054321289
[hover-2] [INFO] [1777683613.433628160] [hover]: ned x: -6.880378246307373
[hover-2] [INFO] [1777683613.437085821] [hover]: ned y: -7.350656986236572
